call_id,call_date,hcp_id,rep_id,product_id,channel,sample_dropped
CALL000001768,2024-03-16,HCP000053,REP006,P001,Rep Call,False
CALL000001769,2024-04-02,HCP000053,REP006,P001,Rep Call,True
CALL000001770,2024-05-22,HCP000053,REP006,P001,Rep Call,False
CALL000001771,2024-05-01,HCP000053,REP006,P001,Rep Call,False
CALL000001772,2024-06-16,HCP000053,REP006,P001,Rep Call,False
CALL000001773,2024-09-19,HCP000053,REP006,P001,Rep Call,True
CALL000001774,2024-10-19,HCP000053,REP006,P001,Rep Call,False
CALL000001775,2025-01-15,HCP000053,REP006,P001,Rep Call,False
CALL000001776,2025-06-15,HCP000053,REP006,P001,Rep Call,False
CALL000001777,2025-07-13,HCP000053,REP006,P001,Rep Call,False
CALL000001778,2025-08-09,HCP000053,REP006,P001,Rep Call,False
CALL000001779,2025-10-13,HCP000053,REP006,P001,Rep Call,False
CALL000001780,2025-10-14,HCP000053,REP006,P001,Rep Call,False
CALL000001781,2025-12-26,HCP000053,REP006,P001,Rep Call,False
CALL000001782,2023-01-15,HCP000054,REP019,P001,Rep Call,True
CALL000001783,2023-02-18,HCP000054,REP019,P001,Rep Call,True
CALL000001784,2023-03-14,HCP000054,REP019,P001,Rep Call,True
CALL000001785,2023-03-10,HCP000054,REP019,P001,Rep Call,False
CALL000001786,2023-07-31,HCP000054,REP019,P001,Rep Call,False
CALL000001787,2023-08-19,HCP000054,REP019,P001,Rep Call,False
CALL000001788,2023-08-06,HCP000054,REP019,P001,Rep Call,False
CALL000001789,2023-08-05,HCP000054,REP019,P001,Rep Call,False
CALL000001790,2023-11-04,HCP000054,REP019,P001,Rep Call,True
CALL000001791,2023-12-15,HCP000054,REP019,P001,Rep Call,False
CALL000001792,2023-12-05,HCP000054,REP019,P001,Rep Call,False
CALL000001793,2024-04-04,HCP000054,REP019,P001,Rep Call,False
CALL000001794,2024-06-22,HCP000054,REP019,P001,Rep Call,True
CALL000001795,2024-07-16,HCP000054,REP019,P001,Rep Call,False
CALL000001796,2024-09-29,HCP000054,REP019,P001,Rep Call,False
CALL000001797,2024-10-20,HCP000054,REP019,P001,Rep Call,False
CALL000001798,2024-11-16,HCP000054,REP019,P001,Rep Call,True
CALL000001799,2025-01-29,HCP000054,REP019,P001,Rep Call,False
CALL000001800,2025-02-04,HCP000054,REP019,P001,Rep Call,False
CALL000001801,2025-03-04,HCP000054,REP019,P001,Rep Call,False
CALL000001802,2025-04-16,HCP000054,REP019,P001,Rep Call,False
CALL000001803,2025-04-19,HCP000054,REP019,P001,Rep Call,False
CALL000001804,2025-07-26,HCP000054,REP019,P001,Rep Call,False
CALL000001805,2025-08-02,HCP000054,REP019,P001,Rep Call,False
CALL000001806,2025-10-09,HCP000054,REP019,P001,Rep Call,False
CALL000001807,2025-10-26,HCP000054,REP019,P001,Rep Call,False
CALL000001808,2025-12-16,HCP000054,REP019,P001,Rep Call,False
CALL000001809,2025-12-13,HCP000054,REP019,P001,Rep Call,True
CALL000001810,2023-01-27,HCP000055,REP004,P001,Rep Call,False
CALL000001811,2023-04-18,HCP000055,REP004,P001,Rep Call,True
CALL000001812,2023-05-04,HCP000055,REP004,P001,Rep Call,True
CALL000001813,2023-07-31,HCP000055,REP004,P001,Rep Call,False
CALL000001814,2023-08-27,HCP000055,REP004,P001,Rep Call,False
CALL000001815,2023-08-15,HCP000055,REP004,P001,Rep Call,False
CALL000001816,2023-11-01,HCP000055,REP004,P001,Rep Call,False
CALL000001817,2024-05-09,HCP000055,REP004,P001,Rep Call,False
CALL000001818,2024-06-18,HCP000055,REP004,P001,Rep Call,False
CALL000001819,2024-10-25,HCP000055,REP004,P001,Rep Call,False
CALL000001820,2025-01-06,HCP000055,REP004,P001,Rep Call,True
CALL000001821,2025-03-12,HCP000055,REP004,P001,Rep Call,True
CALL000001822,2025-05-02,HCP000055,REP004,P001,Rep Call,True
CALL000001823,2025-09-24,HCP000055,REP004,P001,Rep Call,False
CALL000001824,2023-01-02,HCP000056,REP020,P001,Rep Call,False
CALL000001825,2023-01-23,HCP000056,REP020,P001,Rep Call,False
CALL000001826,2023-01-17,HCP000056,REP020,P001,Rep Call,False
CALL000001827,2023-03-10,HCP000056,REP020,P001,Rep Call,True
CALL000001828,2023-03-27,HCP000056,REP020,P001,Rep Call,False
CALL000001829,2023-05-14,HCP000056,REP020,P001,Rep Call,True
CALL000001830,2023-06-26,HCP000056,REP020,P001,Rep Call,False
CALL000001831,2023-06-04,HCP000056,REP020,P001,Rep Call,False
CALL000001832,2023-07-04,HCP000056,REP020,P001,Rep Call,False
CALL000001833,2023-07-24,HCP000056,REP020,P001,Rep Call,False
CALL000001834,2023-07-28,HCP000056,REP020,P001,Rep Call,False
CALL000001835,2023-08-07,HCP000056,REP020,P001,Rep Call,False
CALL000001836,2023-08-14,HCP000056,REP020,P001,Rep Call,False
CALL000001837,2023-08-01,HCP000056,REP020,P001,Rep Call,False
CALL000001838,2023-09-29,HCP000056,REP020,P001,Rep Call,False
CALL000001839,2023-09-23,HCP000056,REP020,P001,Rep Call,True
CALL000001840,2023-10-08,HCP000056,REP020,P001,Rep Call,False
CALL000001841,2023-10-13,HCP000056,REP020,P001,Rep Call,False
CALL000001842,2023-10-14,HCP000056,REP020,P001,Rep Call,False
CALL000001843,2023-11-27,HCP000056,REP020,P001,Rep Call,True
CALL000001844,2023-12-09,HCP000056,REP020,P001,Rep Call,True
CALL000001845,2024-01-26,HCP000056,REP020,P001,Rep Call,True
CALL000001846,2024-02-22,HCP000056,REP020,P001,Rep Call,True
CALL000001847,2024-02-15,HCP000056,REP020,P001,Rep Call,False
CALL000001848,2024-03-23,HCP000056,REP020,P001,Rep Call,False
CALL000001849,2024-05-01,HCP000056,REP020,P001,Rep Call,False
CALL000001850,2024-05-09,HCP000056,REP020,P001,Rep Call,False
CALL000001851,2024-07-07,HCP000056,REP020,P001,Rep Call,False
CALL000001852,2024-08-29,HCP000056,REP020,P001,Rep Call,False
CALL000001853,2024-09-19,HCP000056,REP020,P001,Rep Call,False
CALL000001854,2024-10-28,HCP000056,REP020,P001,Rep Call,False
CALL000001855,2024-10-11,HCP000056,REP020,P001,Rep Call,False
CALL000001856,2024-12-25,HCP000056,REP020,P001,Rep Call,False
CALL000001857,2024-12-03,HCP000056,REP020,P001,Rep Call,True
CALL000001858,2025-02-03,HCP000056,REP020,P001,Rep Call,False
CALL000001859,2025-02-09,HCP000056,REP020,P001,Rep Call,False
CALL000001860,2025-02-15,HCP000056,REP020,P001,Rep Call,False
CALL000001861,2025-02-22,HCP000056,REP020,P001,Rep Call,False
CALL000001862,2025-03-30,HCP000056,REP020,P001,Rep Call,True
CALL000001863,2025-03-26,HCP000056,REP020,P001,Rep Call,False
CALL000001864,2025-04-26,HCP000056,REP020,P001,Rep Call,False
CALL000001865,2025-04-01,HCP000056,REP020,P001,Rep Call,False
CALL000001866,2025-04-12,HCP000056,REP020,P001,Rep Call,False
CALL000001867,2025-05-11,HCP000056,REP020,P001,Rep Call,False
CALL000001868,2025-05-14,HCP000056,REP020,P001,Rep Call,True
CALL000001869,2025-06-17,HCP000056,REP020,P001,Rep Call,False
CALL000001870,2025-06-07,HCP000056,REP020,P001,Rep Call,False
CALL000001871,2025-06-25,HCP000056,REP020,P001,Rep Call,False
CALL000001872,2025-06-27,HCP000056,REP020,P001,Rep Call,False
CALL000001873,2025-07-06,HCP000056,REP020,P001,Rep Call,False
CALL000001874,2025-08-28,HCP000056,REP020,P001,Rep Call,False
CALL000001875,2025-10-10,HCP000056,REP020,P001,Rep Call,False
CALL000001876,2025-10-20,HCP000056,REP020,P001,Rep Call,True
CALL000001877,2025-11-14,HCP000056,REP020,P001,Rep Call,False
CALL000001878,2025-11-16,HCP000056,REP020,P001,Rep Call,True
CALL000001879,2025-12-28,HCP000056,REP020,P001,Rep Call,False
CALL000001880,2023-01-10,HCP000057,REP014,P001,Rep Call,False
CALL000001881,2023-01-12,HCP000057,REP014,P001,Rep Call,False
CALL000001882,2023-01-14,HCP000057,REP014,P001,Rep Call,False
CALL000001883,2023-02-10,HCP000057,REP014,P001,Rep Call,False
CALL000001884,2023-05-14,HCP000057,REP014,P001,Rep Call,False
CALL000001885,2023-05-24,HCP000057,REP014,P001,Rep Call,False
CALL000001886,2023-07-27,HCP000057,REP014,P001,Rep Call,False
CALL000001887,2023-08-09,HCP000057,REP014,P001,Rep Call,False
CALL000001888,2024-01-19,HCP000057,REP014,P001,Rep Call,False
CALL000001889,2024-02-13,HCP000057,REP014,P001,Rep Call,False
CALL000001890,2024-03-09,HCP000057,REP014,P001,Rep Call,False
CALL000001891,2024-03-10,HCP000057,REP014,P001,Rep Call,False
CALL000001892,2024-06-27,HCP000057,REP014,P001,Rep Call,False
CALL000001893,2024-06-25,HCP000057,REP014,P001,Rep Call,False
CALL000001894,2024-07-20,HCP000057,REP014,P001,Rep Call,False
CALL000001895,2024-07-03,HCP000057,REP014,P001,Rep Call,False
CALL000001896,2024-08-19,HCP000057,REP014,P001,Rep Call,False
CALL000001897,2024-08-02,HCP000057,REP014,P001,Rep Call,False
CALL000001898,2024-09-17,HCP000057,REP014,P001,Rep Call,False
CALL000001899,2024-10-18,HCP000057,REP014,P001,Rep Call,False
CALL000001900,2024-11-20,HCP000057,REP014,P001,Rep Call,False
CALL000001901,2024-12-25,HCP000057,REP014,P001,Rep Call,False
CALL000001902,2025-01-11,HCP000057,REP014,P001,Rep Call,False
CALL000001903,2025-02-04,HCP000057,REP014,P001,Rep Call,True
CALL000001904,2025-03-18,HCP000057,REP014,P001,Rep Call,False
CALL000001905,2025-04-09,HCP000057,REP014,P001,Rep Call,False
CALL000001906,2025-05-24,HCP000057,REP014,P001,Rep Call,True
CALL000001907,2025-05-20,HCP000057,REP014,P001,Rep Call,False
CALL000001908,2025-07-09,HCP000057,REP014,P001,Rep Call,False
CALL000001909,2025-10-15,HCP000057,REP014,P001,Rep Call,False
CALL000001910,2025-10-02,HCP000057,REP014,P001,Rep Call,False
CALL000001911,2025-10-23,HCP000057,REP014,P001,Rep Call,False
CALL000001912,2025-11-01,HCP000057,REP014,P001,Rep Call,False
CALL000001913,2025-11-04,HCP000057,REP014,P001,Rep Call,False
CALL000001914,2025-12-08,HCP000057,REP014,P001,Rep Call,True
CALL000001915,2023-01-05,HCP000058,REP010,P001,Rep Call,False
CALL000001916,2023-01-11,HCP000058,REP010,P001,Rep Call,True
CALL000001917,2023-01-19,HCP000058,REP010,P001,Rep Call,False
CALL000001918,2023-01-07,HCP000058,REP010,P001,Rep Call,True
CALL000001919,2023-01-13,HCP000058,REP010,P001,Rep Call,False
CALL000001920,2023-02-27,HCP000058,REP010,P001,Rep Call,False
CALL000001921,2023-10-03,HCP000058,REP010,P001,Rep Call,False
CALL000001922,2023-12-11,HCP000058,REP010,P001,Rep Call,False
CALL000001923,2024-01-10,HCP000058,REP010,P001,Rep Call,False
CALL000001924,2024-01-14,HCP000058,REP010,P001,Rep Call,True
CALL000001925,2024-02-27,HCP000058,REP010,P001,Rep Call,False
CALL000001926,2024-05-11,HCP000058,REP010,P001,Rep Call,False
CALL000001927,2024-06-24,HCP000058,REP010,P001,Rep Call,False
CALL000001928,2024-06-19,HCP000058,REP010,P001,Rep Call,False
CALL000001929,2024-06-15,HCP000058,REP010,P001,Rep Call,True
CALL000001930,2024-10-10,HCP000058,REP010,P001,Rep Call,False
CALL000001931,2024-11-24,HCP000058,REP010,P001,Rep Call,False
CALL000001932,2025-01-17,HCP000058,REP010,P001,Rep Call,False
CALL000001933,2025-01-26,HCP000058,REP010,P001,Rep Call,False
CALL000001934,2025-02-28,HCP000058,REP010,P001,Rep Call,False
CALL000001935,2025-02-03,HCP000058,REP010,P001,Rep Call,False
CALL000001936,2025-04-23,HCP000058,REP010,P001,Rep Call,False
CALL000001937,2025-05-15,HCP000058,REP010,P001,Rep Call,False
CALL000001938,2025-05-16,HCP000058,REP010,P001,Rep Call,True
CALL000001939,2025-07-02,HCP000058,REP010,P001,Rep Call,True
CALL000001940,2025-08-31,HCP000058,REP010,P001,Rep Call,False
CALL000001941,2025-08-02,HCP000058,REP010,P001,Rep Call,False
CALL000001942,2025-09-22,HCP000058,REP010,P001,Rep Call,False
CALL000001943,2025-10-16,HCP000058,REP010,P001,Rep Call,False
CALL000001944,2025-11-17,HCP000058,REP010,P001,Rep Call,False
CALL000001945,2025-12-23,HCP000058,REP010,P001,Rep Call,True
CALL000001946,2025-12-30,HCP000058,REP010,P001,Rep Call,False
CALL000001947,2025-12-14,HCP000058,REP010,P001,Rep Call,False
CALL000001948,2023-02-21,HCP000059,REP020,P001,Rep Call,False
CALL000001949,2023-05-21,HCP000059,REP020,P001,Rep Call,False
CALL000001950,2023-06-03,HCP000059,REP020,P001,Rep Call,False
CALL000001951,2023-07-22,HCP000059,REP020,P001,Rep Call,False
CALL000001952,2023-07-08,HCP000059,REP020,P001,Rep Call,False
CALL000001953,2023-09-23,HCP000059,REP020,P001,Rep Call,False
CALL000001954,2023-10-25,HCP000059,REP020,P001,Rep Call,False
CALL000001955,2023-10-31,HCP000059,REP020,P001,Rep Call,False
CALL000001956,2023-11-10,HCP000059,REP020,P001,Rep Call,True
CALL000001957,2024-03-27,HCP000059,REP020,P001,Rep Call,False
CALL000001958,2024-03-23,HCP000059,REP020,P001,Rep Call,False
CALL000001959,2024-03-17,HCP000059,REP020,P001,Rep Call,False
CALL000001960,2024-04-23,HCP000059,REP020,P001,Rep Call,False
CALL000001961,2024-04-23,HCP000059,REP020,P001,Rep Call,False
CALL000001962,2024-07-15,HCP000059,REP020,P001,Rep Call,False
CALL000001963,2024-09-25,HCP000059,REP020,P001,Rep Call,False
CALL000001964,2024-12-30,HCP000059,REP020,P001,Rep Call,False
CALL000001965,2024-12-19,HCP000059,REP020,P001,Rep Call,False
CALL000001966,2024-12-04,HCP000059,REP020,P001,Rep Call,False
CALL000001967,2025-02-17,HCP000059,REP020,P001,Rep Call,True
CALL000001968,2025-02-07,HCP000059,REP020,P001,Rep Call,True
CALL000001969,2025-04-25,HCP000059,REP020,P001,Rep Call,False
CALL000001970,2025-05-23,HCP000059,REP020,P001,Rep Call,True
CALL000001971,2025-05-15,HCP000059,REP020,P001,Rep Call,False
CALL000001972,2025-06-07,HCP000059,REP020,P001,Rep Call,False
CALL000001973,2025-07-31,HCP000059,REP020,P001,Rep Call,True
CALL000001974,2025-08-31,HCP000059,REP020,P001,Rep Call,True
CALL000001975,2025-09-27,HCP000059,REP020,P001,Rep Call,False
CALL000001976,2025-10-05,HCP000059,REP020,P001,Rep Call,True
CALL000001977,2023-01-28,HCP000060,REP007,P001,Rep Call,False
CALL000001978,2023-02-21,HCP000060,REP007,P001,Rep Call,False
CALL000001979,2023-05-26,HCP000060,REP007,P001,Rep Call,False
CALL000001980,2023-05-08,HCP000060,REP007,P001,Rep Call,True
CALL000001981,2023-06-29,HCP000060,REP007,P001,Rep Call,False
CALL000001982,2023-06-19,HCP000060,REP007,P001,Rep Call,False
CALL000001983,2023-06-07,HCP000060,REP007,P001,Rep Call,True
CALL000001984,2023-06-09,HCP000060,REP007,P001,Rep Call,False
CALL000001985,2023-07-17,HCP000060,REP007,P001,Rep Call,False
CALL000001986,2023-08-26,HCP000060,REP007,P001,Rep Call,False
CALL000001987,2024-02-24,HCP000060,REP007,P001,Rep Call,True
CALL000001988,2024-03-09,HCP000060,REP007,P001,Rep Call,False
CALL000001989,2024-05-25,HCP000060,REP007,P001,Rep Call,False
CALL000001990,2024-05-26,HCP000060,REP007,P001,Rep Call,False
CALL000001991,2024-05-14,HCP000060,REP007,P001,Rep Call,True
CALL000001992,2024-06-21,HCP000060,REP007,P001,Rep Call,True
CALL000001993,2024-07-31,HCP000060,REP007,P001,Rep Call,False
CALL000001994,2024-07-31,HCP000060,REP007,P001,Rep Call,False
CALL000001995,2024-08-31,HCP000060,REP007,P001,Rep Call,False
CALL000001996,2024-10-14,HCP000060,REP007,P001,Rep Call,False
CALL000001997,2025-01-19,HCP000060,REP007,P001,Rep Call,False
CALL000001998,2025-02-12,HCP000060,REP007,P001,Rep Call,False
CALL000001999,2025-03-11,HCP000060,REP007,P001,Rep Call,False
CALL000002000,2025-04-23,HCP000060,REP007,P001,Rep Call,False
CALL000002001,2025-05-12,HCP000060,REP007,P001,Rep Call,False
CALL000002002,2025-05-27,HCP000060,REP007,P001,Rep Call,True
CALL000002003,2025-05-04,HCP000060,REP007,P001,Rep Call,False
CALL000002004,2025-06-05,HCP000060,REP007,P001,Rep Call,False
CALL000002005,2025-07-21,HCP000060,REP007,P001,Rep Call,False
CALL000002006,2025-07-07,HCP000060,REP007,P001,Rep Call,True
CALL000002007,2025-08-06,HCP000060,REP007,P001,Rep Call,False
CALL000002008,2025-12-23,HCP000060,REP007,P001,Rep Call,False
CALL000002009,2025-12-27,HCP000060,REP007,P001,Rep Call,False
CALL000002010,2023-01-14,HCP000061,REP001,P001,Rep Call,False
CALL000002011,2023-02-09,HCP000061,REP001,P001,Rep Call,False
CALL000002012,2023-03-06,HCP000061,REP001,P001,Rep Call,False
CALL000002013,2023-03-13,HCP000061,REP001,P001,Rep Call,False
CALL000002014,2023-05-25,HCP000061,REP001,P001,Rep Call,True
CALL000002015,2023-05-17,HCP000061,REP001,P001,Rep Call,False
CALL000002016,2023-05-31,HCP000061,REP001,P001,Rep Call,False
CALL000002017,2023-05-19,HCP000061,REP001,P001,Rep Call,True
CALL000002018,2023-06-17,HCP000061,REP001,P001,Rep Call,False
CALL000002019,2023-07-29,HCP000061,REP001,P001,Rep Call,False
CALL000002020,2023-07-22,HCP000061,REP001,P001,Rep Call,False
CALL000002021,2023-07-06,HCP000061,REP001,P001,Rep Call,True
CALL000002022,2023-07-07,HCP000061,REP001,P001,Rep Call,True
CALL000002023,2023-08-16,HCP000061,REP001,P001,Rep Call,True
CALL000002024,2023-10-21,HCP000061,REP001,P001,Rep Call,False
CALL000002025,2023-11-24,HCP000061,REP001,P001,Rep Call,False
CALL000002026,2023-12-07,HCP000061,REP001,P001,Rep Call,False
CALL000002027,2023-12-12,HCP000061,REP001,P001,Rep Call,False
CALL000002028,2023-12-27,HCP000061,REP001,P001,Rep Call,False
CALL000002029,2024-01-27,HCP000061,REP001,P001,Rep Call,False
CALL000002030,2024-01-25,HCP000061,REP001,P001,Rep Call,False
CALL000002031,2024-01-16,HCP000061,REP001,P001,Rep Call,False
CALL000002032,2024-01-16,HCP000061,REP001,P001,Rep Call,False
CALL000002033,2024-01-21,HCP000061,REP001,P001,Rep Call,True
CALL000002034,2024-02-16,HCP000061,REP001,P001,Rep Call,False
CALL000002035,2024-02-15,HCP000061,REP001,P001,Rep Call,False
CALL000002036,2024-02-24,HCP000061,REP001,P001,Rep Call,True
CALL000002037,2024-03-31,HCP000061,REP001,P001,Rep Call,False
CALL000002038,2024-04-10,HCP000061,REP001,P001,Rep Call,True
CALL000002039,2024-04-26,HCP000061,REP001,P001,Rep Call,False
CALL000002040,2024-04-22,HCP000061,REP001,P001,Rep Call,False
CALL000002041,2024-04-11,HCP000061,REP001,P001,Rep Call,False
CALL000002042,2024-05-21,HCP000061,REP001,P001,Rep Call,True
CALL000002043,2024-05-24,HCP000061,REP001,P001,Rep Call,False
CALL000002044,2024-06-04,HCP000061,REP001,P001,Rep Call,False
CALL000002045,2024-06-26,HCP000061,REP001,P001,Rep Call,False
CALL000002046,2024-07-06,HCP000061,REP001,P001,Rep Call,False
CALL000002047,2024-07-20,HCP000061,REP001,P001,Rep Call,False
CALL000002048,2024-09-30,HCP000061,REP001,P001,Rep Call,False
CALL000002049,2024-09-25,HCP000061,REP001,P001,Rep Call,True
CALL000002050,2024-09-14,HCP000061,REP001,P001,Rep Call,False
CALL000002051,2024-09-24,HCP000061,REP001,P001,Rep Call,False
CALL000002052,2024-09-04,HCP000061,REP001,P001,Rep Call,False
CALL000002053,2024-10-23,HCP000061,REP001,P001,Rep Call,False
CALL000002054,2024-11-19,HCP000061,REP001,P001,Rep Call,False
CALL000002055,2024-11-07,HCP000061,REP001,P001,Rep Call,True
CALL000002056,2024-11-02,HCP000061,REP001,P001,Rep Call,False
CALL000002057,2024-12-05,HCP000061,REP001,P001,Rep Call,False
CALL000002058,2024-12-09,HCP000061,REP001,P001,Rep Call,True
CALL000002059,2024-12-03,HCP000061,REP001,P001,Rep Call,False
CALL000002060,2024-12-28,HCP000061,REP001,P001,Rep Call,False
CALL000002061,2025-01-01,HCP000061,REP001,P001,Rep Call,False
CALL000002062,2025-01-05,HCP000061,REP001,P001,Rep Call,False
CALL000002063,2025-01-16,HCP000061,REP001,P001,Rep Call,False
CALL000002064,2025-03-09,HCP000061,REP001,P001,Rep Call,False
CALL000002065,2025-03-18,HCP000061,REP001,P001,Rep Call,True
CALL000002066,2025-05-09,HCP000061,REP001,P001,Rep Call,False
CALL000002067,2025-05-28,HCP000061,REP001,P001,Rep Call,False
CALL000002068,2025-06-12,HCP000061,REP001,P001,Rep Call,False
CALL000002069,2025-07-05,HCP000061,REP001,P001,Rep Call,True
CALL000002070,2025-07-03,HCP000061,REP001,P001,Rep Call,False
CALL000002071,2025-07-14,HCP000061,REP001,P001,Rep Call,False
CALL000002072,2025-07-29,HCP000061,REP001,P001,Rep Call,False
CALL000002073,2025-08-02,HCP000061,REP001,P001,Rep Call,False
CALL000002074,2025-08-03,HCP000061,REP001,P001,Rep Call,False
CALL000002075,2025-08-13,HCP000061,REP001,P001,Rep Call,False
CALL000002076,2025-08-11,HCP000061,REP001,P001,Rep Call,False
CALL000002077,2025-09-16,HCP000061,REP001,P001,Rep Call,False
CALL000002078,2025-10-04,HCP000061,REP001,P001,Rep Call,True
CALL000002079,2025-11-07,HCP000061,REP001,P001,Rep Call,True
CALL000002080,2025-12-01,HCP000061,REP001,P001,Rep Call,False
CALL000002081,2025-12-07,HCP000061,REP001,P001,Rep Call,False
CALL000002082,2025-12-24,HCP000061,REP001,P001,Rep Call,False
CALL000002083,2025-12-06,HCP000061,REP001,P001,Rep Call,False
CALL000002084,2023-01-10,HCP000062,REP018,P001,Rep Call,False
CALL000002085,2023-02-15,HCP000062,REP018,P001,Rep Call,False
CALL000002086,2023-03-07,HCP000062,REP018,P001,Rep Call,False
CALL000002087,2023-04-04,HCP000062,REP018,P001,Rep Call,False
CALL000002088,2023-04-27,HCP000062,REP018,P001,Rep Call,True
CALL000002089,2023-08-22,HCP000062,REP018,P001,Rep Call,True
CALL000002090,2023-08-31,HCP000062,REP018,P001,Rep Call,False
CALL000002091,2023-09-20,HCP000062,REP018,P001,Rep Call,True
CALL000002092,2023-09-05,HCP000062,REP018,P001,Rep Call,False
CALL000002093,2023-09-30,HCP000062,REP018,P001,Rep Call,False
CALL000002094,2023-11-03,HCP000062,REP018,P001,Rep Call,True
CALL000002095,2023-11-23,HCP000062,REP018,P001,Rep Call,False
CALL000002096,2023-11-20,HCP000062,REP018,P001,Rep Call,False
CALL000002097,2023-11-18,HCP000062,REP018,P001,Rep Call,False
CALL000002098,2024-02-14,HCP000062,REP018,P001,Rep Call,False
CALL000002099,2024-03-27,HCP000062,REP018,P001,Rep Call,False
CALL000002100,2024-03-04,HCP000062,REP018,P001,Rep Call,False
CALL000002101,2024-04-18,HCP000062,REP018,P001,Rep Call,False
CALL000002102,2024-08-29,HCP000062,REP018,P001,Rep Call,False
CALL000002103,2024-08-12,HCP000062,REP018,P001,Rep Call,False
CALL000002104,2024-09-11,HCP000062,REP018,P001,Rep Call,False
CALL000002105,2024-11-08,HCP000062,REP018,P001,Rep Call,False
CALL000002106,2024-11-28,HCP000062,REP018,P001,Rep Call,False
CALL000002107,2025-01-27,HCP000062,REP018,P001,Rep Call,True
CALL000002108,2025-03-01,HCP000062,REP018,P001,Rep Call,False
CALL000002109,2025-03-21,HCP000062,REP018,P001,Rep Call,False
CALL000002110,2025-03-24,HCP000062,REP018,P001,Rep Call,False
CALL000002111,2025-04-03,HCP000062,REP018,P001,Rep Call,False
CALL000002112,2025-06-16,HCP000062,REP018,P001,Rep Call,False
CALL000002113,2025-07-05,HCP000062,REP018,P001,Rep Call,False
CALL000002114,2025-07-19,HCP000062,REP018,P001,Rep Call,True
CALL000002115,2025-07-21,HCP000062,REP018,P001,Rep Call,False
CALL000002116,2025-08-22,HCP000062,REP018,P001,Rep Call,False
CALL000002117,2025-08-20,HCP000062,REP018,P001,Rep Call,True
CALL000002118,2025-10-01,HCP000062,REP018,P001,Rep Call,True
CALL000002119,2025-12-28,HCP000062,REP018,P001,Rep Call,True
CALL000002120,2025-12-06,HCP000062,REP018,P001,Rep Call,True
CALL000002121,2023-01-08,HCP000063,REP003,P001,Rep Call,False
CALL000002122,2023-02-10,HCP000063,REP003,P001,Rep Call,False
CALL000002123,2023-02-13,HCP000063,REP003,P001,Rep Call,False
CALL000002124,2023-03-30,HCP000063,REP003,P001,Rep Call,False
CALL000002125,2023-03-15,HCP000063,REP003,P001,Rep Call,True
CALL000002126,2023-06-16,HCP000063,REP003,P001,Rep Call,True
CALL000002127,2023-06-20,HCP000063,REP003,P001,Rep Call,False
CALL000002128,2023-09-21,HCP000063,REP003,P001,Rep Call,True
CALL000002129,2023-09-02,HCP000063,REP003,P001,Rep Call,False
CALL000002130,2023-09-14,HCP000063,REP003,P001,Rep Call,False
CALL000002131,2023-11-04,HCP000063,REP003,P001,Rep Call,True
CALL000002132,2023-11-29,HCP000063,REP003,P001,Rep Call,False
CALL000002133,2023-11-01,HCP000063,REP003,P001,Rep Call,False
CALL000002134,2023-12-01,HCP000063,REP003,P001,Rep Call,True
CALL000002135,2024-03-28,HCP000063,REP003,P001,Rep Call,False
CALL000002136,2024-04-24,HCP000063,REP003,P001,Rep Call,False
CALL000002137,2024-05-02,HCP000063,REP003,P001,Rep Call,False
CALL000002138,2024-06-12,HCP000063,REP003,P001,Rep Call,False
CALL000002139,2024-06-16,HCP000063,REP003,P001,Rep Call,False
CALL000002140,2024-06-22,HCP000063,REP003,P001,Rep Call,False
CALL000002141,2024-07-14,HCP000063,REP003,P001,Rep Call,False
CALL000002142,2024-07-28,HCP000063,REP003,P001,Rep Call,False
CALL000002143,2024-07-05,HCP000063,REP003,P001,Rep Call,False
CALL000002144,2024-08-03,HCP000063,REP003,P001,Rep Call,False
CALL000002145,2024-08-09,HCP000063,REP003,P001,Rep Call,False
CALL000002146,2024-08-13,HCP000063,REP003,P001,Rep Call,False
CALL000002147,2024-09-10,HCP000063,REP003,P001,Rep Call,True
CALL000002148,2024-09-23,HCP000063,REP003,P001,Rep Call,True
CALL000002149,2024-09-30,HCP000063,REP003,P001,Rep Call,True
CALL000002150,2024-10-13,HCP000063,REP003,P001,Rep Call,False
CALL000002151,2024-10-16,HCP000063,REP003,P001,Rep Call,False
CALL000002152,2024-11-16,HCP000063,REP003,P001,Rep Call,True
CALL000002153,2024-11-21,HCP000063,REP003,P001,Rep Call,False
CALL000002154,2024-12-16,HCP000063,REP003,P001,Rep Call,True
CALL000002155,2025-01-19,HCP000063,REP003,P001,Rep Call,False
CALL000002156,2025-04-22,HCP000063,REP003,P001,Rep Call,False
CALL000002157,2025-05-14,HCP000063,REP003,P001,Rep Call,True
CALL000002158,2025-07-17,HCP000063,REP003,P001,Rep Call,False
CALL000002159,2025-07-25,HCP000063,REP003,P001,Rep Call,False
CALL000002160,2025-07-14,HCP000063,REP003,P001,Rep Call,False
CALL000002161,2025-08-19,HCP000063,REP003,P001,Rep Call,False
CALL000002162,2025-10-14,HCP000063,REP003,P001,Rep Call,False
CALL000002163,2025-12-02,HCP000063,REP003,P001,Rep Call,False
CALL000002164,2025-12-17,HCP000063,REP003,P001,Rep Call,False
CALL000002165,2023-01-17,HCP000064,REP006,P001,Rep Call,True
CALL000002166,2023-01-27,HCP000064,REP006,P001,Rep Call,False
